sample_idx,gap_index,model_id,side,x,y,kalman_vx,kalman_vy,perfect_rel_vx,perfect_rel_vy,perfect_world_robot_vx,perfect_world_robot_vy,matched_agent_id,match_dist,matched_dynamic_agent
2643,0,73,right,4.405561,2.360265,-0.995032,2.478919,-0.991857,0.127343,0.000000,0.000000,agent11,5.319061,0
2644,0,68,left,-4.546792,-1.920292,-0.064252,0.128270,-0.991863,0.127293,0.000000,0.000000,agent3,4.782958,0
2645,0,73,right,4.365786,2.408506,-0.995133,2.474000,-0.991863,0.127293,0.000000,0.000000,agent11,5.294454,0
2646,0,68,left,-4.534889,-1.915265,-0.062146,0.128151,-0.991869,0.127255,0.000000,0.000000,agent3,4.835876,0
2647,0,73,right,4.326006,2.456419,-0.995196,2.446906,-0.991869,0.127255,0.000000,0.000000,agent11,5.295582,0
2648,0,68,left,-4.522990,-1.910239,-0.057589,0.128033,-0.991873,0.127226,0.000000,0.000000,agent3,4.877097,0
2649,0,73,right,4.286225,2.504020,-0.995230,2.405602,-0.991873,0.127226,0.000000,0.000000,agent11,5.271799,0
2650,0,68,left,-4.511091,-1.905214,-0.050907,0.127912,-0.991876,0.127202,0.000000,0.000000,agent3,4.918352,0
2651,0,73,right,4.246305,2.622832,-0.995299,2.383660,-0.991876,0.127202,0.000000,0.000000,agent11,5.184644,0
2652,0,68,left,-4.499197,-1.900191,-0.042403,0.127787,-0.991879,0.127180,0.000000,0.000000,agent3,4.939942,0
2653,0,73,right,4.206516,2.670262,-0.995344,2.349606,-0.991879,0.127180,0.000000,0.000000,agent11,5.149866,0
2654,0,68,left,-4.487303,-1.895167,-0.032358,0.127663,-0.991881,0.127162,0.000000,0.000000,agent3,4.981250,0
2655,0,73,right,4.166725,2.717450,-0.995370,2.307648,-0.991881,0.127162,0.000000,0.000000,agent11,5.126701,0
2656,0,68,left,-4.475410,-1.890144,-0.021031,0.127537,-0.991883,0.127147,0.000000,0.000000,agent3,5.034334,0
2657,0,73,right,4.126933,2.764415,-0.995384,2.260733,-0.991883,0.127147,0.000000,0.000000,agent11,5.122626,0
2658,0,68,left,-4.618937,-1.884181,-0.037838,0.127589,-0.991885,0.127133,0.000000,0.000000,agent3,4.926906,0
2659,0,73,right,4.087138,2.811171,-0.995388,2.210924,-0.991885,0.127133,0.000000,0.000000,agent11,5.093061,0
2660,0,68,left,-4.606634,-1.879162,-0.050054,0.127620,-0.991887,0.127122,0.000000,0.000000,agent3,4.968591,0
2661,0,73,right,4.047183,2.932854,-0.995431,2.180988,-0.991887,0.127122,0.000000,0.000000,agent11,4.995996,0
2662,0,68,left,-4.594330,-1.874143,-0.058132,0.127630,-0.991888,0.127112,0.000000,0.000000,agent3,4.990603,0
2663,0,73,right,4.007381,2.979841,-0.995462,2.146219,-0.991888,0.127112,0.000000,0.000000,agent11,4.952323,0
2664,0,68,left,-4.582027,-1.869124,-0.062505,0.127623,-0.991889,0.127104,0.000000,0.000000,agent3,5.032345,0
2665,0,73,right,3.967577,3.026704,-0.995483,2.108149,-0.991889,0.127104,0.000000,0.000000,agent11,4.919486,0
2666,0,68,left,-4.569727,-1.864107,-0.063579,0.127601,-0.991890,0.127096,0.000000,0.000000,agent3,5.085862,0
2667,0,73,right,3.927770,3.073466,-0.995498,2.067907,-0.991890,0.127096,0.000000,0.000000,agent11,4.899973,0
2668,0,68,left,-4.557428,-1.859090,-0.061739,0.127564,-0.991891,0.127089,0.000000,0.000000,agent3,5.127665,0
2669,0,73,right,3.887962,3.120147,-0.995507,2.026332,-0.991891,0.127089,0.000000,0.000000,agent11,4.865049,0
2670,0,68,left,-4.545129,-1.854073,-0.057345,0.127517,-0.991892,0.127086,0.000000,0.000000,agent3,5.169498,0
2671,0,73,right,3.848151,3.166766,-0.995512,1.984054,-0.991892,0.127086,0.000000,0.000000,agent11,4.829568,0
2672,0,68,left,-4.532831,-1.849056,-0.050732,0.127470,-0.991891,0.127089,0.000000,0.000000,agent3,5.191616,0
